@relation banana1

@attribute x numeric
@attribute y numeric
@attribute class {1, 2}

@data
0.548,0.260,1
0.520,0.283,1
0.536,0.274,1
0.538,0.287,1
0.564,0.268,1
0.544,0.259,1
0.579,0.263,1
0.565,0.275,1
0.554,0.258,1
0.553,0.279,1
0.586,0.263,1
0.574,0.283,1
0.582,0.274,1
0.542,0.274,1
0.559,0.270,1
0.571,0.257,1
0.564,0.279,1
0.595,0.287,1
0.582,0.283,1
0.567,0.278,1
0.588,0.281,1
0.587,0.250,1
0.592,0.285,1
0.598,0.260,1
0.591,0.270,1
0.572,0.258,1
0.594,0.269,1
0.582,0.270,1
0.580,0.261,1
0.580,0.275,1
0.577,0.273,1
0.615,0.236,1
0.621,0.259,1
0.607,0.231,1
0.593,0.238,1
0.589,0.260,1
0.583,0.238,1
0.644,0.200,1
0.615,0.240,1
0.645,0.287,1
0.644,0.244,1
0.628,0.248,1
0.648,0.241,1
0.728,0.210,1
0.690,0.231,1
0.715,0.250,1
0.702,0.245,1
0.695,0.230,1
0.713,0.218,1
0.708,0.231,1
0.704,0.226,1
0.717,0.259,1
0.738,0.235,1
0.710,0.259,1
0.739,0.251,1
0.738,0.226,1
0.712,0.232,1
0.751,0.241,1
0.764,0.255,1
0.732,0.231,1
0.735,0.285,1
0.739,0.211,1
0.721,0.252,1
0.732,0.294,1
0.741,0.230,1
0.759,0.247,1
0.741,0.229,1
0.748,0.254,1
0.754,0.240,1
0.732,0.298,1
0.746,0.269,1
0.754,0.232,1
0.764,0.240,1
0.746,0.240,1
0.730,0.250,1
0.760,0.263,1
0.755,0.264,1
0.783,0.231,1
0.778,0.223,1
0.760,0.280,1
0.757,0.270,1
0.775,0.266,1
0.727,0.263,1
0.765,0.298,1
0.761,0.260,1
0.795,0.294,1
0.751,0.268,1
0.751,0.278,1
0.771,0.255,1
0.756,0.269,1
0.762,0.291,1
0.753,0.258,1
0.788,0.298,1
0.766,0.270,1
0.794,0.249,1
0.757,0.273,1
0.762,0.287,1
0.788,0.240,1
0.793,0.284,1
0.781,0.303,1
0.774,0.280,1
0.780,0.276,1
0.782,0.266,1
0.784,0.300,1
0.760,0.290,1
0.785,0.297,1
0.767,0.288,1
0.790,0.323,1
0.781,0.279,1
0.773,0.306,1
0.798,0.293,1
0.784,0.310,1
0.786,0.316,1
0.783,0.295,1
0.790,0.308,1
0.806,0.311,1
0.783,0.295,1
0.801,0.312,1
0.775,0.314,1
0.801,0.288,1
0.810,0.344,1
0.792,0.326,1
0.798,0.331,1
0.805,0.325,1
0.798,0.326,1
0.820,0.317,1
0.812,0.288,1
0.805,0.307,1
0.801,0.336,1
0.792,0.329,1
0.802,0.358,1
0.804,0.309,1
0.797,0.325,1
0.777,0.321,1
0.810,0.339,1
0.793,0.331,1
0.815,0.333,1
0.794,0.273,1
0.821,0.343,1
0.798,0.346,1
0.799,0.341,1
0.818,0.365,1
0.809,0.347,1
0.840,0.347,1
0.818,0.368,1
0.812,0.394,1
0.790,0.363,1
0.786,0.339,1
0.813,0.399,1
0.804,0.341,1
0.797,0.356,1
0.816,0.363,1
0.826,0.348,1
0.809,0.367,1
0.824,0.394,1
0.830,0.366,1
0.808,0.386,1
0.816,0.400,1
0.814,0.354,1
0.817,0.368,1
0.816,0.372,1
0.830,0.377,1
0.833,0.389,1
0.831,0.419,1
0.825,0.420,1
0.788,0.363,1
0.826,0.405,1
0.830,0.382,1
0.841,0.419,1
0.846,0.413,1
0.828,0.414,1
0.839,0.414,1
0.836,0.422,1
0.832,0.398,1
0.828,0.429,1
0.824,0.408,1
0.815,0.437,1
0.842,0.417,1
0.815,0.422,1
0.830,0.417,1
0.818,0.433,1
0.847,0.472,1
0.829,0.456,1
0.857,0.451,1
0.839,0.433,1
0.827,0.435,1
0.804,0.435,1
0.840,0.421,1
0.795,0.454,1
0.836,0.433,1
0.824,0.478,1
0.847,0.457,1
0.835,0.452,1
0.821,0.473,1
0.842,0.437,1
0.845,0.462,1
0.838,0.459,1
0.819,0.482,1
0.850,0.493,1
0.828,0.491,1
0.847,0.500,1
0.821,0.448,1
0.831,0.493,1
0.862,0.508,1
0.849,0.485,1
0.834,0.536,1
0.840,0.462,1
0.847,0.537,1
0.852,0.536,1
0.847,0.508,1
0.847,0.527,1
0.832,0.552,1
0.859,0.524,1
0.829,0.538,1
0.848,0.494,1
0.837,0.518,1
0.861,0.519,1
0.834,0.537,1
0.844,0.536,1
0.836,0.546,1
0.840,0.547,1
0.828,0.543,1
0.845,0.539,1
0.836,0.518,1
0.856,0.540,1
0.828,0.554,1
0.861,0.585,1
0.839,0.586,1
0.840,0.553,1
0.806,0.548,1
0.823,0.535,1
0.850,0.582,1
0.855,0.582,1
0.843,0.580,1
0.853,0.617,1
0.849,0.601,1
0.849,0.553,1
0.843,0.565,1
0.850,0.616,1
0.820,0.600,1
0.839,0.610,1
0.838,0.585,1
0.843,0.607,1
0.852,0.605,1
0.836,0.626,1
0.854,0.602,1
0.840,0.641,1
0.872,0.618,1
0.853,0.624,1
0.833,0.643,1
0.821,0.644,1
0.853,0.614,1
0.851,0.627,1
0.844,0.669,1
0.823,0.628,1
0.837,0.629,1
0.824,0.648,1
0.834,0.639,1
0.824,0.640,1
0.824,0.642,1
0.855,0.654,1
0.811,0.666,1
0.827,0.649,1
0.817,0.651,1
0.827,0.641,1
0.830,0.652,1
0.838,0.692,1
0.838,0.672,1
0.852,0.706,1
0.840,0.672,1
0.847,0.671,1
0.832,0.636,1
0.847,0.673,1
0.838,0.686,1
0.852,0.697,1
0.816,0.683,1
0.818,0.674,1
0.821,0.686,1
0.810,0.689,1
0.839,0.705,1
0.825,0.730,1
0.828,0.714,1
0.819,0.687,1
0.820,0.707,1
0.833,0.657,1
0.824,0.678,1
0.831,0.706,1
0.830,0.688,1
0.817,0.687,1
0.809,0.687,1
0.833,0.680,1
0.831,0.692,1
0.826,0.663,1
0.831,0.696,1
0.800,0.699,1
0.819,0.702,1
0.844,0.690,1
0.818,0.672,1
0.839,0.668,1
0.826,0.664,1
0.830,0.708,1
0.824,0.699,1
0.818,0.719,1
0.860,0.700,1
0.830,0.671,1
0.818,0.676,1
0.797,0.723,1
0.834,0.694,1
0.844,0.691,1
0.812,0.718,1
0.825,0.696,1
0.839,0.749,1
0.838,0.684,1
0.817,0.712,1
0.817,0.679,1
0.822,0.697,1
0.833,0.669,1
0.828,0.728,1
0.792,0.702,1
0.826,0.700,1
0.806,0.702,1
0.816,0.703,1
0.837,0.700,1
0.832,0.725,1
0.808,0.714,1
0.818,0.702,1
0.842,0.694,1
0.829,0.732,1
0.835,0.698,1
0.795,0.754,1
0.845,0.699,1
0.831,0.719,1
0.812,0.669,1
0.829,0.672,1
0.843,0.697,1
0.843,0.679,1
0.815,0.683,1
0.795,0.676,1
0.803,0.669,1
0.818,0.684,1
0.833,0.662,1
0.825,0.644,1
0.829,0.659,1
0.834,0.679,1
0.824,0.649,1
0.824,0.622,1
0.830,0.655,1
0.833,0.608,1
0.844,0.670,1
0.797,0.612,1
0.810,0.654,1
0.823,0.603,1
0.819,0.629,1
0.832,0.647,1
0.826,0.606,1
0.813,0.637,1
0.825,0.621,1
0.833,0.644,1
0.812,0.647,1
0.813,0.613,1
0.812,0.590,1
0.836,0.623,1
0.813,0.573,1
0.826,0.580,1
0.821,0.613,1
0.841,0.619,1
0.832,0.624,1
0.832,0.622,1
0.824,0.570,1
0.819,0.616,1
0.853,0.590,1
0.829,0.602,1
0.840,0.593,1
0.823,0.555,1
0.817,0.602,1
0.833,0.591,1
0.819,0.589,1
0.826,0.579,1
0.814,0.604,1
0.820,0.570,1
0.830,0.589,1
0.820,0.533,1
0.831,0.570,1
0.824,0.559,1
0.831,0.582,1
0.818,0.571,1
0.841,0.545,1
0.826,0.544,1
0.822,0.547,1
0.816,0.545,1
0.826,0.558,1
0.833,0.568,1
0.833,0.556,1
0.833,0.525,1
0.846,0.519,1
0.830,0.511,1
0.837,0.515,1
0.819,0.527,1
0.826,0.484,1
0.809,0.528,1
0.827,0.514,1
0.825,0.497,1
0.841,0.519,1
0.851,0.500,1
0.850,0.487,1
0.831,0.508,1
0.837,0.480,1
0.821,0.489,1
0.817,0.501,1
0.814,0.466,1
0.842,0.472,1
0.824,0.496,1
0.843,0.484,1
0.838,0.491,1
0.820,0.466,1
0.813,0.456,1
0.842,0.494,1
0.819,0.493,1
0.813,0.445,1
0.844,0.455,1
0.822,0.470,1
0.846,0.452,1
0.846,0.453,1
0.844,0.473,1
0.850,0.441,1
0.824,0.482,1
0.843,0.464,1
0.820,0.451,1
0.830,0.440,1
0.842,0.419,1
0.835,0.440,1
0.827,0.416,1
0.839,0.476,1
0.851,0.402,1
0.829,0.422,1
0.856,0.432,1
0.824,0.414,1
0.849,0.414,1
0.838,0.437,1
0.810,0.422,1
0.817,0.442,1
0.799,0.442,1
0.846,0.427,1
0.835,0.401,1
0.832,0.414,1
0.815,0.405,1
0.823,0.397,1
0.821,0.414,1
0.842,0.408,1
0.837,0.417,1
0.816,0.400,1
0.822,0.362,1
0.838,0.398,1
0.842,0.392,1
0.851,0.399,1
0.814,0.404,1
0.827,0.375,1
0.830,0.363,1
0.832,0.385,1
0.818,0.376,1
0.817,0.388,1
0.819,0.340,1
0.827,0.393,1
0.803,0.335,1
0.825,0.356,1
0.803,0.365,1
0.796,0.378,1
0.813,0.386,1
0.834,0.362,1
0.831,0.362,1
0.784,0.370,1
0.793,0.307,1
0.821,0.324,1
0.796,0.378,1
0.808,0.311,1
0.815,0.340,1
0.821,0.340,1
0.813,0.351,1
0.826,0.355,1
0.797,0.337,1
0.801,0.337,1
0.824,0.325,1
0.824,0.337,1
0.809,0.345,1
0.816,0.347,1
0.798,0.339,1
0.802,0.325,1
0.795,0.344,1
0.785,0.328,1
0.810,0.328,1
0.787,0.313,1
0.793,0.335,1
0.803,0.300,1
0.793,0.306,1
0.796,0.318,1
0.797,0.316,1
0.809,0.311,1
0.805,0.333,1
0.771,0.322,1
0.798,0.306,1
0.792,0.290,1
0.814,0.341,1
0.794,0.314,1
0.805,0.310,1
0.801,0.339,1
0.787,0.287,1
0.785,0.295,1
0.810,0.290,1
0.797,0.275,1
0.792,0.289,1
0.780,0.278,1
0.798,0.289,1
0.792,0.287,1
0.781,0.278,1
0.758,0.287,1
0.772,0.279,1
0.778,0.283,1
0.787,0.299,1
0.790,0.302,1
0.761,0.294,1
0.775,0.269,1
0.786,0.295,1
0.763,0.280,1
0.762,0.305,1
0.757,0.287,1
0.773,0.287,1
0.751,0.263,1
0.781,0.278,1
0.759,0.281,1
0.744,0.290,1
0.765,0.263,1
0.759,0.271,1
0.771,0.270,1
0.751,0.265,1
0.723,0.261,1
0.756,0.247,1
0.755,0.282,1
0.776,0.257,1
0.770,0.238,1
0.784,0.270,1
0.719,0.248,1
0.741,0.226,1
0.745,0.227,1
0.741,0.221,1
0.727,0.239,1
0.760,0.229,1
0.746,0.217,1
0.724,0.233,1
0.711,0.228,1
0.727,0.232,1
0.726,0.264,1
0.700,0.256,1
0.736,0.234,1
0.729,0.190,1
0.702,0.274,1
0.726,0.258,1
0.705,0.247,1
0.703,0.212,1
0.708,0.238,1
0.701,0.224,1
0.712,0.225,1
0.714,0.222,1
0.711,0.239,1
0.706,0.226,1
0.701,0.236,1
0.698,0.240,1
0.697,0.233,1
0.685,0.239,1
0.684,0.235,1
0.709,0.234,1
0.676,0.176,1
0.684,0.193,1
0.710,0.249,1
0.686,0.217,1
0.725,0.233,1
0.683,0.227,1
0.659,0.227,1
0.686,0.218,1
0.684,0.244,1
0.669,0.261,1
0.665,0.221,1
0.698,0.210,1
0.672,0.215,1
0.671,0.217,1
0.648,0.232,1
0.647,0.226,1
0.670,0.194,1
0.666,0.229,1
0.655,0.221,1
0.630,0.242,1
0.652,0.211,1
0.628,0.219,1
0.660,0.203,1
0.648,0.189,1
0.666,0.223,1
0.641,0.230,1
0.591,0.218,1
0.608,0.199,1
0.608,0.225,1
0.633,0.229,1
0.612,0.243,1
0.623,0.207,1
0.628,0.191,1
0.591,0.226,1
0.625,0.239,1
0.611,0.229,1
0.600,0.232,1
0.611,0.223,1
0.590,0.264,1
0.591,0.203,1
0.553,0.237,1
0.559,0.247,1
0.532,0.220,1
0.560,0.244,1
0.563,0.219,1
0.566,0.249,1
0.547,0.231,1
0.522,0.268,1
0.524,0.248,1
0.540,0.276,1
0.550,0.266,1
0.529,0.241,1
0.523,0.230,1
0.522,0.249,1
0.493,0.266,1
0.526,0.282,1
0.504,0.273,1
0.496,0.247,1
0.504,0.262,1
0.503,0.255,1
0.509,0.256,1
0.498,0.283,1
0.498,0.287,1
0.507,0.287,1
0.485,0.245,1
0.511,0.282,1
0.516,0.306,1
0.500,0.248,1
0.491,0.273,1
0.472,0.252,1
0.491,0.274,1
0.491,0.268,1
0.467,0.286,1
0.509,0.292,1
0.493,0.292,1
0.482,0.294,1
0.464,0.323,1
0.482,0.299,1
0.496,0.309,1
0.476,0.350,1
0.462,0.309,1
0.489,0.290,1
0.484,0.340,1
0.449,0.320,1
0.475,0.322,1
0.464,0.326,1
0.448,0.284,1
0.455,0.302,1
0.487,0.296,1
0.464,0.341,1
0.453,0.342,1
0.459,0.352,1
0.464,0.349,1
0.477,0.326,1
0.466,0.356,1
0.432,0.337,1
0.459,0.351,1
0.447,0.347,1
0.448,0.376,1
0.445,0.374,1
0.418,0.381,1
0.471,0.347,1
0.454,0.338,1
0.421,0.347,1
0.432,0.358,1
0.431,0.363,1
0.441,0.369,1
0.478,0.412,1
0.436,0.357,1
0.458,0.380,1
0.433,0.373,1
0.432,0.383,1
0.453,0.376,1
0.434,0.400,1
0.414,0.403,1
0.432,0.398,1
0.436,0.414,1
0.433,0.445,1
0.393,0.484,1
0.422,0.456,1
0.426,0.436,1
0.453,0.452,1
0.416,0.429,1
0.411,0.405,1
0.426,0.442,1
0.418,0.481,1
0.406,0.459,1
0.396,0.476,1
0.422,0.448,1
0.392,0.442,1
0.411,0.482,1
0.398,0.451,1
0.400,0.484,1
0.391,0.504,1
0.388,0.532,1
0.407,0.481,1
0.414,0.468,1
0.383,0.504,1
0.405,0.524,1
0.397,0.461,1
0.403,0.504,1
0.387,0.527,1
0.404,0.511,1
0.393,0.512,1
0.392,0.523,1
0.398,0.531,1
0.381,0.546,1
0.418,0.545,1
0.368,0.539,1
0.414,0.543,1
0.382,0.542,1
0.395,0.522,1
0.369,0.591,1
0.404,0.561,1
0.380,0.556,1
0.400,0.549,1
0.390,0.554,1
0.383,0.574,1
0.395,0.536,1
0.364,0.583,1
0.402,0.565,1
0.390,0.580,1
0.368,0.578,1
0.391,0.563,1
0.395,0.581,1
0.385,0.616,1
0.369,0.614,1
0.370,0.587,1
0.396,0.589,1
0.388,0.588,1
0.384,0.609,1
0.404,0.615,1
0.397,0.589,1
0.414,0.613,1
0.403,0.612,1
0.403,0.581,1
0.413,0.600,1
0.412,0.597,1
0.395,0.598,1
0.369,0.594,1
0.419,0.623,1
0.400,0.644,1
0.395,0.618,1
0.387,0.614,1
0.401,0.632,1
0.379,0.615,1
0.390,0.607,1
0.407,0.662,1
0.394,0.680,1
0.392,0.678,1
0.396,0.656,1
0.405,0.665,1
0.398,0.637,1
0.374,0.607,1
0.381,0.650,1
0.381,0.667,1
0.399,0.672,1
0.382,0.669,1
0.381,0.675,1
0.385,0.655,1
0.372,0.680,1
0.390,0.654,1
0.402,0.680,1
0.422,0.667,1
0.382,0.632,1
0.407,0.667,1
0.394,0.685,1
0.414,0.667,1
0.388,0.636,1
0.392,0.639,1
0.377,0.639,1
0.374,0.669,1
0.383,0.640,1
0.397,0.662,1
0.383,0.680,1
0.411,0.653,1
0.399,0.608,1
0.385,0.633,1
0.387,0.650,1
0.382,0.673,1
0.378,0.637,1
0.389,0.652,1
0.399,0.625,1
0.371,0.632,1
0.359,0.615,1
0.393,0.620,1
0.395,0.621,1
0.380,0.652,1
0.379,0.650,1
0.395,0.630,1
0.383,0.614,1
0.382,0.604,1
0.364,0.606,1
0.389,0.582,1
0.380,0.604,1
0.360,0.640,1
0.367,0.582,1
0.369,0.588,1
0.390,0.550,1
0.405,0.598,1
0.375,0.568,1
0.390,0.563,1
0.392,0.564,1
0.384,0.487,1
0.358,0.528,1
0.389,0.503,1
0.403,0.523,1
0.390,0.526,1
0.359,0.483,1
0.381,0.529,1
0.379,0.476,1
0.391,0.464,1
0.382,0.496,1
0.410,0.479,1
0.412,0.473,1
0.388,0.444,1
0.412,0.488,1
0.386,0.448,1
0.387,0.445,1
0.380,0.459,1
0.417,0.413,1
0.405,0.416,1
0.433,0.479,1
0.404,0.453,1
0.404,0.435,1
0.413,0.422,1
0.408,0.422,1
0.416,0.419,1
0.402,0.414,1
0.382,0.414,1
0.416,0.414,1
0.408,0.384,1
0.397,0.381,1
0.406,0.370,1
0.420,0.386,1
0.408,0.374,1
0.412,0.432,1
0.425,0.384,1
0.424,0.379,1
0.441,0.344,1
0.443,0.375,1
0.452,0.373,1
0.442,0.371,1
0.420,0.398,1
0.421,0.366,1
0.454,0.381,1
0.459,0.381,1
0.474,0.358,1
0.447,0.369,1
0.444,0.325,1
0.462,0.368,1
0.458,0.332,1
0.465,0.342,1
0.459,0.341,1
0.457,0.351,1
0.481,0.344,1
0.474,0.295,1
0.485,0.371,1
0.480,0.332,1
0.494,0.333,1
0.476,0.320,1
0.472,0.315,1
0.469,0.357,1
0.492,0.337,1
0.464,0.348,1
0.474,0.338,1
0.544,0.319,1
0.567,0.273,1
0.579,0.283,1
0.577,0.271,1
0.589,0.272,1
0.629,0.282,1
0.597,0.269,1
0.581,0.267,1
0.615,0.263,1
0.622,0.274,1
0.603,0.287,1
0.582,0.236,1
0.630,0.266,1
0.603,0.276,1
0.612,0.257,1
0.611,0.266,1
0.629,0.282,1
0.601,0.265,1
0.620,0.272,1
0.642,0.260,1
0.603,0.260,1
0.626,0.265,1
0.611,0.266,1
0.619,0.219,1
0.636,0.229,1
0.619,0.252,1
0.623,0.270,1
0.662,0.237,1
0.638,0.249,1
0.661,0.261,1
0.645,0.254,1
0.654,0.274,1
0.639,0.255,1
0.636,0.251,1
0.635,0.225,1
0.656,0.254,1
0.671,0.277,1
0.633,0.257,1
0.637,0.248,1
0.671,0.259,1
0.654,0.257,1
0.677,0.261,1
0.676,0.239,1
0.665,0.237,1
0.674,0.199,1
0.658,0.240,1
0.648,0.240,1
0.668,0.245,1
0.690,0.211,1
0.719,0.225,1
0.668,0.220,1
0.691,0.245,1
0.696,0.232,1
0.684,0.258,1
0.687,0.253,1
0.721,0.245,1
0.716,0.253,1
0.753,0.271,1
0.721,0.237,1
0.710,0.259,1
0.707,0.227,1
0.731,0.249,1
0.736,0.203,1
0.718,0.187,1
0.744,0.239,1
0.732,0.280,1
0.725,0.207,1
0.741,0.222,1
0.743,0.272,1
0.752,0.254,1
0.735,0.243,1
0.732,0.239,1
0.741,0.234,1
0.742,0.213,1
0.717,0.245,1
0.725,0.240,1
0.762,0.256,1
0.743,0.249,1
0.753,0.224,1
0.734,0.221,1
0.751,0.217,1
0.752,0.197,1
0.753,0.230,1
0.793,0.236,1
0.769,0.238,1
0.750,0.234,1
0.759,0.267,1
0.765,0.243,1
0.725,0.263,1
0.746,0.236,1
0.769,0.271,1
0.759,0.252,1
0.760,0.279,1
0.743,0.306,1
0.770,0.249,1
0.765,0.253,1
0.759,0.276,1
0.780,0.272,1
0.741,0.269,1
0.776,0.337,1
0.776,0.282,1
0.751,0.279,1
0.799,0.298,1
0.770,0.257,1
0.778,0.311,1
0.772,0.305,1
0.750,0.306,1
0.781,0.318,1
0.768,0.305,1
0.774,0.324,1
0.763,0.292,1
0.784,0.349,1
0.753,0.338,1
0.812,0.331,1
0.774,0.305,1
0.775,0.388,1
0.771,0.328,1
0.793,0.341,1
0.790,0.331,1
0.777,0.351,1
0.790,0.347,1
0.780,0.358,1
0.793,0.351,1
0.798,0.330,1
0.786,0.373,1
0.804,0.375,1
0.791,0.343,1
0.798,0.367,1
0.787,0.390,1
0.812,0.361,1
0.793,0.360,1
0.787,0.354,1
0.814,0.351,1
0.814,0.386,1
0.822,0.368,1
0.801,0.350,1
0.791,0.388,1
0.809,0.362,1
0.803,0.355,1
0.825,0.403,1
0.810,0.372,1
0.806,0.381,1
0.813,0.412,1
0.823,0.405,1
0.813,0.358,1
0.804,0.418,1
0.812,0.407,1
0.825,0.396,1
0.812,0.421,1
0.816,0.397,1
0.816,0.404,1
0.821,0.422,1
0.804,0.377,1
0.822,0.379,1
0.803,0.424,1
0.840,0.413,1
0.828,0.437,1
0.817,0.407,1
0.809,0.445,1
0.778,0.391,1
0.820,0.463,1
0.827,0.427,1
0.839,0.437,1
0.830,0.405,1
0.864,0.458,1
0.818,0.421,1
0.813,0.393,1
0.826,0.439,1
0.850,0.472,1
0.832,0.456,1
0.801,0.409,1
0.834,0.469,1
0.840,0.457,1
0.835,0.464,1
0.824,0.481,1
0.842,0.484,1
0.837,0.482,1
0.837,0.457,1
0.847,0.470,1
0.845,0.478,1
0.837,0.463,1
0.834,0.516,1
0.840,0.492,1
0.831,0.494,1
0.829,0.494,1
0.814,0.539,1
0.844,0.470,1
0.828,0.509,1
0.830,0.513,1
0.835,0.518,1
0.817,0.525,1
0.848,0.518,1
0.837,0.524,1
0.829,0.524,1
0.855,0.505,1
0.813,0.504,1
0.837,0.547,1
0.829,0.519,1
0.824,0.561,1
0.823,0.547,1
0.828,0.524,1
0.832,0.546,1
0.823,0.551,1
0.836,0.542,1
0.834,0.543,1
0.851,0.496,1
0.853,0.550,1
0.809,0.525,1
0.854,0.553,1
0.839,0.591,1
0.835,0.586,1
0.827,0.578,1
0.835,0.590,1
0.852,0.585,1
0.829,0.610,1
0.809,0.616,1
0.826,0.631,1
0.819,0.613,1
0.823,0.597,1
0.843,0.601,1
0.829,0.636,1
0.819,0.570,1
0.816,0.621,1
0.847,0.635,1
0.834,0.643,1
0.827,0.651,1
0.828,0.651,1
0.840,0.637,1
0.827,0.642,1
0.844,0.598,1
0.811,0.642,1
0.859,0.663,1
0.816,0.654,1
0.821,0.658,1
0.818,0.627,1
0.826,0.635,1
0.831,0.649,1
0.811,0.663,1
0.806,0.688,1
0.804,0.631,1
0.836,0.612,1
0.839,0.646,1
0.840,0.643,1
0.839,0.648,1
0.824,0.661,1
0.818,0.653,1
0.852,0.651,1
0.823,0.680,1
0.860,0.657,1
0.817,0.657,1
0.819,0.667,1
0.791,0.691,1
0.810,0.639,1
0.823,0.690,1
0.833,0.701,1
0.804,0.677,1
0.830,0.651,1
0.821,0.665,1
0.814,0.695,1
0.824,0.680,1
0.840,0.662,1
0.803,0.699,1
0.800,0.724,1
0.827,0.693,1
0.826,0.690,1
0.816,0.682,1
0.821,0.703,1
0.840,0.710,1
0.828,0.701,1
0.809,0.697,1
0.825,0.695,1
0.825,0.705,1
0.844,0.685,1
0.820,0.701,1
0.811,0.701,1
0.812,0.716,1
0.841,0.725,1
0.839,0.665,1
0.820,0.705,1
0.835,0.713,1
0.823,0.681,1
0.824,0.696,1
0.807,0.693,1
0.838,0.726,1
0.833,0.705,1
0.803,0.670,1
0.826,0.708,1
0.823,0.709,1
0.802,0.678,1
0.823,0.694,1
0.817,0.721,1
0.822,0.702,1
0.830,0.726,1
0.815,0.704,1
0.843,0.709,1
0.819,0.686,1
0.827,0.716,1
0.816,0.720,1
0.835,0.708,1
0.822,0.711,1
0.834,0.686,1
0.814,0.616,1
0.833,0.629,1
0.813,0.647,1
0.806,0.623,1
0.822,0.600,1
0.835,0.665,1
0.849,0.481,1
0.833,0.499,1
0.817,0.510,1
0.844,0.537,1
0.838,0.545,1
0.820,0.542,1
0.835,0.511,1
0.829,0.441,1
0.832,0.431,1
0.855,0.442,1
0.833,0.439,1
0.845,0.452,1
0.818,0.427,1
0.831,0.457,1
0.825,0.404,1
0.839,0.429,1
0.814,0.456,1
0.830,0.405,1
0.815,0.419,1
0.810,0.433,1
0.822,0.411,1
0.792,0.360,1
0.816,0.348,1
0.801,0.344,1
0.796,0.354,1
0.809,0.361,1
0.825,0.366,1
0.806,0.372,1
0.813,0.294,1
0.804,0.313,1
0.806,0.291,1
0.806,0.325,1
0.787,0.323,1
0.812,0.322,1
0.815,0.297,1
0.805,0.254,1
0.776,0.282,1
0.780,0.282,1
0.810,0.306,1
0.834,0.313,1
0.792,0.317,1
0.804,0.323,1
0.782,0.305,1
0.789,0.287,1
0.773,0.282,1
0.785,0.266,1
0.763,0.254,1
0.783,0.264,1
0.782,0.261,1
0.751,0.284,1
0.758,0.253,1
0.746,0.257,1
0.753,0.225,1
0.762,0.273,1
0.741,0.264,1
0.741,0.205,1
0.689,0.217,1
0.707,0.211,1
0.709,0.211,1
0.695,0.266,1
0.712,0.226,1
0.706,0.250,1
0.728,0.242,1
0.632,0.219,1
0.668,0.221,1
0.647,0.195,1
0.628,0.237,1
0.636,0.238,1
0.642,0.202,1
0.639,0.188,1
0.611,0.215,1
0.589,0.210,1
0.606,0.197,1
0.597,0.230,1
0.615,0.250,1
0.616,0.202,1
0.590,0.228,1
0.529,0.230,1
0.524,0.251,1
0.521,0.265,1
0.542,0.212,1
0.529,0.258,1
0.523,0.213,1
0.526,0.201,1
0.466,0.229,1
0.467,0.221,1
0.467,0.261,1
0.487,0.229,1
0.493,0.227,1
0.483,0.231,1
0.463,0.263,1
0.449,0.264,1
0.452,0.249,1
0.456,0.275,1
0.475,0.280,1
0.483,0.225,1
0.461,0.275,1
0.432,0.256,1
0.455,0.283,1
0.428,0.264,1
0.446,0.297,1
0.417,0.304,1
0.461,0.245,1
0.430,0.266,1
0.441,0.270,1
0.430,0.281,1
0.422,0.325,1
0.426,0.318,1
0.426,0.313,1
0.432,0.296,1
0.427,0.311,1
0.440,0.303,1
0.440,0.270,1
0.430,0.337,1
0.437,0.296,1
0.449,0.318,1
0.433,0.308,1
0.428,0.303,1
0.429,0.313,1
0.408,0.313,1
0.438,0.328,1
0.417,0.309,1
0.411,0.306,1
0.425,0.269,1
0.424,0.314,1
0.448,0.256,1
0.426,0.290,1
0.430,0.294,1
0.424,0.296,1
0.432,0.265,1
0.442,0.285,1
0.442,0.337,1
0.415,0.301,1
0.482,0.257,1
0.492,0.265,1
0.492,0.287,1
0.470,0.283,1
0.477,0.253,1
0.470,0.255,1
0.452,0.282,1
0.533,0.250,1
0.532,0.242,1
0.528,0.270,1
0.539,0.234,1
0.531,0.240,1
0.516,0.271,1
0.536,0.260,1
0.549,0.240,1
0.558,0.238,1
0.541,0.214,1
0.550,0.232,1
0.545,0.221,1
0.575,0.233,1
0.552,0.215,1
0.562,0.208,1
0.543,0.223,1
0.580,0.240,1
0.561,0.221,1
0.551,0.262,1
0.541,0.240,1
0.561,0.221,1
0.552,0.215,1
0.576,0.246,1
0.561,0.224,1
0.563,0.220,1
0.577,0.216,1
0.570,0.213,1
0.560,0.227,1
0.533,0.210,1
0.544,0.224,1
0.555,0.239,1
0.575,0.227,1
0.554,0.256,1
0.570,0.205,1
0.537,0.204,1
0.527,0.267,1
0.533,0.225,1
0.503,0.268,1
0.522,0.268,1
0.527,0.276,1
0.515,0.241,1
0.539,0.256,1
0.451,0.349,1
0.434,0.369,1
0.421,0.349,1
0.443,0.350,1
0.425,0.329,1
0.435,0.345,1
0.444,0.370,1
0.401,0.419,1
0.388,0.402,1
0.365,0.430,1
0.374,0.380,1
0.378,0.409,1
0.361,0.436,1
0.387,0.415,1
0.384,0.409,1
0.388,0.396,1
0.388,0.419,1
0.375,0.455,1
0.363,0.440,1
0.385,0.447,1
0.371,0.420,1
0.386,0.472,1
0.361,0.471,1
0.350,0.448,1
0.379,0.463,1
0.373,0.455,1
0.357,0.419,1
0.379,0.459,1
0.364,0.473,1
0.355,0.445,1
0.377,0.458,1
